SCAN,6ft_5,6ft_6,6ft_7,6ft_8,6ft_9,6ft_10,6ft_4,6ft_3,6ft_2,6ft_1,avg,cumsum
148,0.000007943282347,0.00001,0.000001995262315,0.00002511886432,0.000002511886432,0.000007943282347,0.00000316227766,0.000006309573445,0.000001258925412,0.000002511886432,0.000006875524071,0.0009928978353
149,0.000006309573445,0.000002511886432,0.000007943282347,0.000003981071706,0.000007943282347,0.00000316227766,0.000006309573445,0.00001,0.000001584893192,0.00001,0.000005974584057,0.0009988724193
150,0.000002511886432,0.000007943282347,0.000007943282347,0.000003981071706,0.00001995262315,0.000006309573445,0.000006309573445,0.000006309573445,0.000006309573445,0.000002511886432,0.000007008232619,0.001005880652
151,0.000001584893192,0.000006309573445,0.000002511886432,0.00001258925412,0.00001584893192,0.000007943282347,0.000001995262315,0.000001995262315,0.00001,0.000002511886432,0.000006329023252,0.001012209675
152,0.000006309573445,0.000006309573445,0.00001,0.00001258925412,0.00001584893192,0.000002511886432,0.000007943282347,0.000001995262315,0.000007943282347,0.000006309573445,0.000007776061982,0.001019985737
153,0.000006309573445,0.000002511886432,0.000007943282347,0.00001258925412,0.000002511886432,0.000001995262315,0.00001,0.00001,0.000001995262315,0.00001,0.000006585640741,0.001026571378
154,0.000006309573445,0.000006309573445,0.000007943282347,0.000007943282347,0.00001,0.00000316227766,0.00000316227766,0.000007943282347,0.000007943282347,0.000002511886432,0.000006322871803,0.00103289425
155,0.00001,0.000002511886432,0.000007943282347,0.000003981071706,0.00001584893192,0.000007943282347,0.000006309573445,0.000006309573445,0.00001,0.000002511886432,0.000007335948807,0.001040230199
156,0.000006309573445,0.000006309573445,0.000007943282347,0.000003981071706,0.00000316227766,0.000001995262315,0.000006309573445,0.000007943282347,0.00000316227766,0.000006309573445,0.000005342574782,0.001045572773
157,0.000007943282347,0.00001,0.000001584893192,0.00001258925412,0.000002511886432,0.000007943282347,0.000007943282347,0.000007943282347,0.00001,0.000002511886432,0.000007097104956,0.001052669878
158,0.000007943282347,0.000002511886432,0.000007943282347,0.000003981071706,0.00001,0.000007943282347,0.000006309573445,0.000001584893192,0.000006309573445,0.00001,0.000006452684526,0.001059122563
159,0.000001995262315,0.000003981071706,0.000007943282347,0.000003981071706,0.00001,0.000007943282347,0.000006309573445,0.000006309573445,0.000001995262315,0.000006309573445,0.000005676795307,0.001064799358
160,0.00001,0.000007943282347,0.000001995262315,0.000006309573445,0.0000316227766,0.000007943282347,0.000001995262315,0.000007943282347,0.00001,0.000006309573445,0.000009206229516,0.001074005588
161,0.000007943282347,0.000007943282347,0.000002511886432,0.000006309573445,0.00001584893192,0.000007943282347,0.00001,0.000006309573445,0.000007943282347,0.000006309573445,0.000007906266808,0.001081911854
162,0.00001,0.000007943282347,0.000007943282347,0.000003981071706,0.00001,0.000007943282347,0.00001,0.000001995262315,0.00001,0.00001,0.000007980618106,0.001089892473
163,0.000007943282347,0.000007943282347,0.000001995262315,0.00001258925412,0.00001,0.000007943282347,0.000001584893192,0.000002511886432,0.000006309573445,0.000006309573445,0.000006513028999,0.001096405502
164,0.000007943282347,0.00001,0.000007943282347,0.00001258925412,0.00000316227766,0.000002511886432,0.000006309573445,0.00001,0.000006309573445,0.000002511886432,0.000006928101623,0.001103333603
165,0.000002511886432,0.00000316227766,0.000007943282347,0.000007943282347,0.00001584893192,0.000007943282347,0.000002511886432,0.000001584893192,0.000001995262315,0.00001,0.000006144498499,0.001109478102
166,0.000007943282347,0.00000316227766,0.000007943282347,0.00002511886432,0.00001,0.000006309573445,0.000007943282347,0.000001584893192,0.000007943282347,0.00001,0.000008794873801,0.001118272975
167,0.000007943282347,0.000006309573445,0.000002511886432,0.000003981071706,0.00001,0.000007943282347,0.000007943282347,0.000001584893192,0.000001995262315,0.000006309573445,0.000005652210758,0.001123925186
168,0.000006309573445,0.00001258925412,0.000001584893192,0.000007943282347,0.00001,0.000007943282347,0.000001995262315,0.000007943282347,0.000007943282347,0.000002511886432,0.000006676399889,0.001130601586
169,0.000006309573445,0.000007943282347,0.000007943282347,0.00002511886432,0.000002511886432,0.000005011872336,0.000006309573445,0.000006309573445,0.000001995262315,0.00001,0.000007945317043,0.001138546903
170,0.00000316227766,0.000002511886432,0.000007943282347,0.000003981071706,0.00001,0.000002511886432,0.00000316227766,0.000006309573445,0.00001,0.000006309573445,0.000005589182913,0.001144136086
171,0.000005011872336,0.000002511886432,0.000007943282347,0.00001258925412,0.00001,0.000007943282347,0.000001995262315,0.000007943282347,0.000007943282347,0.000002511886432,0.000006639329102,0.001150775415
172,0.000006309573445,0.000007943282347,0.000007943282347,0.00001258925412,0.00001,0.000002511886432,0.000001995262315,0.00000316227766,0.000001995262315,0.000006309573445,0.000006075965443,0.001156851381
173,0.000007943282347,0.000006309573445,0.000006309573445,0.00001258925412,0.000002511886432,0.000007943282347,0.000007943282347,0.000006309573445,0.00001,0.00001,0.000007785970793,0.001164637351
174,0.00001,0.00001,0.000007943282347,0.00002511886432,0.000002511886432,0.000007943282347,0.000007943282347,0.000007943282347,0.000007943282347,0.000006309573445,0.000009365673593,0.001174003025
175,0.000007943282347,0.000006309573445,0.000001995262315,0.000003981071706,0.00001584893192,0.000007943282347,0.000006309573445,0.000006309573445,0.000007943282347,0.00001,0.000007458383332,0.001181461408
176,0.000006309573445,0.00000316227766,0.000007943282347,0.00002511886432,0.00000316227766,0.000007943282347,0.00001,0.000002511886432,0.00001,0.000002511886432,0.000007866333064,0.001189327741
177,0.000002511886432,0.000006309573445,0.000006309573445,0.000003981071706,0.000007943282347,0.000007943282347,0.000007943282347,0.000006309573445,0.00001,0.000007943282347,0.000006719480786,0.001196047222
178,0.00000316227766,0.000002511886432,0.000001995262315,0.00000316227766,0.000007943282347,0.000007943282347,0.000006309573445,0.000007943282347,0.000007943282347,0.000007943282347,0.000005685768925,0.001201732991
179,0.000007943282347,0.000007943282347,0.00001,0.000007943282347,0.000007943282347,0.000007943282347,0.000001584893192,0.00000316227766,0.000007943282347,0.00000316227766,0.000006556914259,0.001208289905
180,0.000005011872336,0.000005011872336,0.000007943282347,0.000007943282347,0.00000316227766,0.000003981071706,0.000006309573445,0.000006309573445,0.000001995262315,0.00001,0.000005766806794,0.001214056712
181,0.000007943282347,0.000007943282347,0.000007943282347,0.00001,0.000007943282347,0.000005011872336,0.00001,0.000001584893192,0.00001,0.00001,0.000007836989492,0.001221893702
182,0.000002511886432,0.00001,0.000006309573445,0.000007943282347,0.00000316227766,0.00000316227766,0.000001995262315,0.00001,0.000001995262315,0.00001,0.000005707982217,0.001227601684
183,0.000007943282347,0.000006309573445,0.00001,0.000007943282347,0.000007943282347,0.000006309573445,0.00001,0.000007943282347,0.000001995262315,0.00000316227766,0.000006954981625,0.001234556665
184,0.000003981071706,0.00001,0.000007943282347,0.000006309573445,0.000003981071706,0.000006309573445,0.00001,0.000003981071706,0.000007943282347,0.000006309573445,0.000006675850015,0.001241232515
185,0.000006309573445,0.000002511886432,0.00001,0.000003981071706,0.00000316227766,0.000007943282347,0.00001,0.000007943282347,0.000005011872336,0.00001,0.000006686324627,0.00124791884
186,0.000007943282347,0.00000316227766,0.000002511886432,0.000007943282347,0.00000316227766,0.000006309573445,0.000001584893192,0.000006309573445,0.00001584893192,0.000006309573445,0.000006108555189,0.001254027395
187,0.000001584893192,0.000002511886432,0.00001,0.000007943282347,0.000007943282347,0.000006309573445,0.000007943282347,0.000007943282347,0.000001995262315,0.000007943282347,0.000006211802712,0.001260239198
188,0.000007943282347,0.00001,0.000002511886432,0.00000316227766,0.00000316227766,0.000006309573445,0.000007943282347,0.000002511886432,0.000002511886432,0.000001995262315,0.000004805161507,0.00126504436
189,0.000001584893192,0.000006309573445,0.000001995262315,0.000003981071706,0.00000316227766,0.000001995262315,0.00001,0.000001995262315,0.000006309573445,0.000006309573445,0.000004364274984,0.001269408635
190,0.000001995262315,0.000006309573445,0.000007943282347,0.000007943282347,0.000007943282347,0.000007943282347,0.000002511886432,0.000007943282347,0.000006309573445,0.00001,0.000006684270737,0.001276092905
191,0.000001995262315,0.00001,0.00001,0.00001258925412,0.00000316227766,0.000005011872336,0.000006309573445,0.00001,0.000002511886432,0.000001995262315,0.000006357538862,0.001282450444
192,0.000007943282347,0.000007943282347,0.000007943282347,0.000007943282347,0.00001584893192,0.000006309573445,0.00000316227766,0.000001995262315,0.000005011872336,0.000006309573445,0.000007041062051,0.001289491506
193,0.000007943282347,0.000007943282347,0.000002511886432,0.000003981071706,0.00001584893192,0.000002511886432,0.00001,0.000001995262315,0.000001995262315,0.000006309573445,0.000006104043926,0.00129559555
194,0.000007943282347,0.00000316227766,0.000002511886432,0.000003981071706,0.00001584893192,0.000007943282347,0.000007943282347,0.000007943282347,0.000007943282347,0.00001,0.000007522057945,0.001303117608
195,0.000007943282347,0.00001,0.000002511886432,0.000003981071706,0.000007943282347,0.00000316227766,0.000006309573445,0.000006309573445,0.000006309573445,0.000001995262315,0.000005646578314,0.001308764186
196,0.000007943282347,0.000007943282347,0.000007943282347,0.000003981071706,0.000007943282347,0.000007943282347,0.000006309573445,0.000001995262315,0.000005011872336,0.00001,0.000006701419154,0.001315465605
197,0.000007943282347,0.000002511886432,0.00001,0.00002511886432,0.00000316227766,0.000007943282347,0.000001995262315,0.000006309573445,0.000001584893192,0.000007943282347,0.000007451260441,0.001322916866
198,0.000002511886432,0.000007943282347,0.000007943282347,0.000003981071706,0.00001584893192,0.000002511886432,0.000007943282347,0.00001,0.000006309573445,0.000007943282347,0.000007293647932,0.001330210514
199,0.000007943282347,0.000003981071706,0.000007943282347,0.000007943282347,0.000002511886432,0.000002511886432,0.000007943282347,0.00001,0.00001,0.000007943282347,0.000006872125631,0.001337082639
200,0.000006309573445,0.000006309573445,0.000007943282347,0.000003981071706,0.00001584893192,0.000007943282347,0.000002511886432,0.000007943282347,0.000006309573445,0.00001,0.000007510045743,0.001344592685
201,0.000006309573445,0.000006309573445,0.000006309573445,0.000007943282347,0.000003981071706,0.000001584893192,0.000001995262315,0.000006309573445,0.000001995262315,0.000007943282347,0.0000050681348,0.00134966082
202,0.000006309573445,0.000002511886432,0.000007943282347,0.000003981071706,0.000007943282347,0.00001,0.000006309573445,0.00001,0.00001,0.00001,0.000007499866972,0.001357160687
203,0.000006309573445,0.000007943282347,0.000007943282347,0.00001258925412,0.00002511886432,0.000001584893192,0.000001995262315,0.000006309573445,0.00001,0.000007943282347,0.000008773726788,0.001365934414
204,0.000007943282347,0.000006309573445,0.000001995262315,0.000003981071706,0.00001584893192,0.000006309573445,0.000002511886432,0.000006309573445,0.000001584893192,0.00001,0.000006279404825,0.001372213819
205,0.000006309573445,0.00001,0.000006309573445,0.00002511886432,0.00001584893192,0.000002511886432,0.000001584893192,0.00001,0.000006309573445,0.00001995262315,0.00001039459193,0.001382608411
206,0.000007943282347,0.000007943282347,0.00001,0.000007943282347,0.000007943282347,0.000006309573445,0.000007943282347,0.00001,0.000007943282347,0.000001995262315,0.000007596452984,0.001390204864
207,0.00000316227766,0.000007943282347,0.000007943282347,0.000003981071706,0.00002511886432,0.000002511886432,0.000001995262315,0.000007943282347,0.000006309573445,0.000006309573445,0.000007321835636,0.001397526699
208,0.00000316227766,0.00001,0.000006309573445,0.00002511886432,0.00000316227766,0.00000316227766,0.000001995262315,0.000006309573445,0.000001995262315,0.00001,0.000007121536882,0.001404648236
209,0.000007943282347,0.000007943282347,0.00001,0.000007943282347,0.000003981071706,0.000002511886432,0.000006309573445,0.000001995262315,0.000001995262315,0.00001,0.000006062290325,0.001410710526
210,0.000007943282347,0.000006309573445,0.000001258925412,0.00000316227766,0.000007943282347,0.000007943282347,0.000006309573445,0.000001995262315,0.000006309573445,0.000006309573445,0.000005548460621,0.001416258987
211,0.00001,0.000002511886432,0.00001,0.00001258925412,0.00001584893192,0.000006309573445,0.000007943282347,0.000001995262315,0.000007943282347,0.000007943282347,0.000008308475527,0.001424567463
212,0.000007943282347,0.00001,0.000006309573445,0.00001258925412,0.00002511886432,0.000007943282347,0.000006309573445,0.000006309573445,0.00001,0.000007943282347,0.00001004666858,0.001434614131
213,0.000006309573445,0.000006309573445,0.000007943282347,0.000003981071706,0.00000316227766,0.000007943282347,0.000006309573445,0.000007943282347,0.000007943282347,0.000007943282347,0.000006578848144,0.001441192979
214,0.000002511886432,0.00000316227766,0.000007943282347,0.000007943282347,0.00000316227766,0.00000316227766,0.000006309573445,0.000006309573445,0.000001995262315,0.00001,0.000005249969331,0.001446442949
215,0.000006309573445,0.000006309573445,0.00001,0.000007943282347,0.00001584893192,0.000006309573445,0.000006309573445,0.000007943282347,0.000002511886432,0.00001,0.000007948567683,0.001454391516
216,0.000006309573445,0.00000316227766,0.00001,0.00001258925412,0.000003981071706,0.000002511886432,0.000001995262315,0.00001,0.000007943282347,0.000002511886432,0.000006100449446,0.001460491966
217,0.000007943282347,0.000007943282347,0.000001995262315,0.00001258925412,0.000007943282347,0.000006309573445,0.000001584893192,0.000007943282347,0.000006309573445,0.00001,0.000007056168591,0.001467548134
218,0.00001,0.000002511886432,0.000001995262315,0.000007943282347,0.00001584893192,0.00001,0.000001258925412,0.000006309573445,0.000001995262315,0.00001,0.000006786312419,0.001474334447
219,0.000002511886432,0.000007943282347,0.000007943282347,0.00000316227766,0.00001,0.000007943282347,0.000007943282347,0.000001995262315,0.000002511886432,0.000007943282347,0.000005989772457,0.001480324219
220,0.000007943282347,0.000007943282347,0.000001258925412,0.000007943282347,0.0000316227766,0.000002511886432,0.00001,0.000007943282347,0.000001584893192,0.000007943282347,0.000008669489337,0.001488993709
221,0.000006309573445,0.000002511886432,0.000001995262315,0.000007943282347,0.000007943282347,0.000006309573445,0.00001,0.000001995262315,0.000006309573445,0.000002511886432,0.000005382958252,0.001494376667
222,0.000006309573445,0.000007943282347,0.000007943282347,0.000007943282347,0.000003981071706,0.000007943282347,0.000001995262315,0.000001995262315,0.000001995262315,0.00001,0.000005804956148,0.001500181623
223,0.000002511886432,0.000002511886432,0.000002511886432,0.000003981071706,0.000007943282347,0.00001,0.000007943282347,0.000007943282347,0.000006309573445,0.000001584893192,0.000005324104468,0.001505505727
224,0.000005011872336,0.000007943282347,0.000005011872336,0.000003981071706,0.00000316227766,0.00000316227766,0.000001995262315,0.000001995262315,0.00001,0.00001,0.000005226317868,0.001510732045
225,0.00001,0.000007943282347,0.00001,0.000007943282347,0.000007943282347,0.000007943282347,0.000001995262315,0.000006309573445,0.000002511886432,0.00001,0.000007258985158,0.00151799103
226,0.00001,0.000003981071706,0.000007943282347,0.000006309573445,0.000007943282347,0.00001,0.00001,0.00001,0.000002511886432,0.000001584893192,0.000007027398947,0.001525018429
227,0.000007943282347,0.00001,0.000006309573445,0.000007943282347,0.000007943282347,0.00000316227766,0.000007943282347,0.00001,0.000006309573445,0.000007943282347,0.000007549783629,0.001532568213
228,0.000005011872336,0.00000316227766,0.000007943282347,0.000007943282347,0.000003981071706,0.000006309573445,0.000006309573445,0.000006309573445,0.000005011872336,0.00001,0.000006198237907,0.001538766451
229,0.000006309573445,0.00001,0.00001,0.00001258925412,0.000007943282347,0.00000316227766,0.000006309573445,0.000006309573445,0.000001584893192,0.000006309573445,0.00000705180011,0.001545818251
230,0.000007943282347,0.000007943282347,0.000006309573445,0.00001258925412,0.00001258925412,0.000005011872336,0.000007943282347,0.000006309573445,0.000007943282347,0.000007943282347,0.00000825259392,0.001554070845
231,0.000002511886432,0.000002511886432,0.000006309573445,0.000003981071706,0.00001584893192,0.000001995262315,0.00001,0.000001995262315,0.000001584893192,0.000007943282347,0.00000546820501,0.00155953905
232,0.000007943282347,0.000007943282347,0.000007943282347,0.000003981071706,0.00000316227766,0.000006309573445,0.000006309573445,0.000007943282347,0.000001995262315,0.00001,0.000006353088796,0.001565892139
233,0.000006309573445,0.000003981071706,0.00001,0.000003981071706,0.000007943282347,0.000002511886432,0.000007943282347,0.000001995262315,0.000006309573445,0.000001995262315,0.000005297026606,0.001571189165
234,0.000002511886432,0.00001,0.000001,0.000007943282347,0.00000316227766,0.00001,0.000007943282347,0.00001,0.000001584893192,0.000006309573445,0.000006045519542,0.001577234685
235,0.000006309573445,0.000007943282347,0.000007943282347,0.000003981071706,0.00000316227766,0.000005011872336,0.000001995262315,0.000007943282347,0.000001995262315,0.000001995262315,0.000004828042913,0.001582062728
236,0.000006309573445,0.000006309573445,0.000001584893192,0.00002511886432,0.00002511886432,0.000002511886432,0.000006309573445,0.000001995262315,0.000006309573445,0.000006309573445,0.00000878776378,0.001590850492
237,0.000002511886432,0.00000316227766,0.000007943282347,0.00001258925412,0.000007943282347,0.00001,0.00001,0.000006309573445,0.00001,0.000002511886432,0.000007297144278,0.001598147636
238,0.000001995262315,0.000006309573445,0.000007943282347,0.000003981071706,0.000007943282347,0.000006309573445,0.000006309573445,0.000001995262315,0.000001584893192,0.00001,0.000005437177456,0.001603584813
239,0.000001995262315,0.00001,0.000006309573445,0.000003981071706,0.0000316227766,0.000006309573445,0.000006309573445,0.000007943282347,0.000005011872336,0.00001258925412,0.000009207223976,0.001612792037
240,0.000007943282347,0.00000316227766,0.000007943282347,0.000007943282347,0.00001584893192,0.000006309573445,0.00001,0.00001,0.000002511886432,0.00001,0.00000816625165,0.001620958289
241,0.000002511886432,0.000006309573445,0.00001,0.00002511886432,0.00001584893192,0.000006309573445,0.000001995262315,0.000007943282347,0.00001,0.000007943282347,0.000009398065657,0.001630356355
242,0.00001,0.000006309573445,0.000001584893192,0.00001258925412,0.000007943282347,0.000006309573445,0.000002511886432,0.000007943282347,0.00001,0.000002511886432,0.000006770363176,0.001637126718
243,0.000007943282347,0.000003981071706,0.000006309573445,0.00001258925412,0.000003981071706,0.000002511886432,0.000006309573445,0.000001995262315,0.000006309573445,0.000001995262315,0.000005392581128,0.001642519299
244,0.00001,0.000006309573445,0.000007943282347,0.00002511886432,0.00001584893192,0.00001,0.000001995262315,0.000006309573445,0.00001,0.00001,0.00001035254878,0.001652871848
245,0.000006309573445,0.00000316227766,0.000007943282347,0.000006309573445,0.00000316227766,0.000005011872336,0.000006309573445,0.000007943282347,0.000007943282347,0.000007943282347,0.000006203827738,0.001659075675
246,0.000006309573445,0.000005011872336,0.000001584893192,0.000003981071706,0.000006309573445,0.000006309573445,0.000006309573445,0.000006309573445,0.000007943282347,0.000003981071706,0.000005405005851,0.001664480681
247,0.000006309573445,0.00001,0.000001995262315,0.00002511886432,0.00000316227766,0.000007943282347,0.000001995262315,0.000002511886432,0.000006309573445,0.000006309573445,0.000007165555572,0.001671646237
248,0.000002511886432,0.000007943282347,0.000007943282347,0.000003981071706,0.000003981071706,0.00001,0.000006309573445,0.00001,0.000007943282347,0.000001995262315,0.000006260871265,0.001677907108
249,0.00000316227766,0.00000316227766,0.000001995262315,0.000007943282347,0.00002511886432,0.000007943282347,0.000006309573445,0.000006309573445,0.000002511886432,0.00001,0.000007445627997,0.001685352736
250,0.00001,0.00000316227766,0.000001584893192,0.000006309573445,0.000007943282347,0.000007943282347,0.000001584893192,0.000007943282347,0.000002511886432,0.00001,0.000005898337096,0.001691251073
251,0.00000316227766,0.000007943282347,0.00001,0.000007943282347,0.0000316227766,0.000007943282347,0.000006309573445,0.000007943282347,0.000002511886432,0.000006309573445,0.000009168921697,0.001700419995
252,0.000007943282347,0.000003981071706,0.000001995262315,0.000007943282347,0.00001584893192,0.000002511886432,0.000006309573445,0.000001995262315,0.000002511886432,0.000006309573445,0.00000573500127,0.001706154996
253,0.000006309573445,0.000007943282347,0.000006309573445,0.00001258925412,0.000007943282347,0.000001258925412,0.000006309573445,0.00000316227766,0.00001,0.000007943282347,0.000006976902457,0.001713131899
254,0.000002511886432,0.000003981071706,0.00001,0.000003981071706,0.00000316227766,0.000007943282347,0.000007943282347,0.000007943282347,0.000007943282347,0.00001,0.000006540943689,0.001719672842
255,0.000002511886432,0.00000316227766,0.00001,0.00000316227766,0.00000316227766,0.00001,0.000006309573445,0.000002511886432,0.00001,0.000006309573445,0.000005712975273,0.001725385818
256,0.000007943282347,0.000006309573445,0.000007943282347,0.000007943282347,0.000007943282347,0.000007943282347,0.000001584893192,0.000002511886432,0.000002511886432,0.000001995262315,0.000005462991355,0.001730848809
257,0.00001,0.00000316227766,0.000002511886432,0.00001258925412,0.000006309573445,0.000001995262315,0.000006309573445,0.000006309573445,0.000001995262315,0.00001,0.000006118266318,0.001736967075
258,0.00000316227766,0.000006309573445,0.000001584893192,0.00001258925412,0.000003981071706,0.00001,0.000001584893192,0.000007943282347,0.00001,0.000001258925412,0.000005841417107,0.001742808492
259,0.000007943282347,0.000006309573445,0.000001584893192,0.00000316227766,0.00001584893192,0.000007943282347,0.000006309573445,0.000001584893192,0.000006309573445,0.000006309573445,0.000006330585444,0.001749139078
260,0.000002511886432,0.000007943282347,0.000001258925412,0.000003981071706,0.00000316227766,0.000007943282347,0.000007943282347,0.000006309573445,0.000007943282347,0.000006309573445,0.000005530643749,0.001754669722
261,0.000001995262315,0.00001,0.000006309573445,0.00000316227766,0.00001584893192,0.000007943282347,0.000007943282347,0.00001,0.000001995262315,0.000007943282347,0.00000731411547,0.001761983837
262,0.00001,0.000002511886432,0.000001995262315,0.00000316227766,0.000003981071706,0.000006309573445,0.000001995262315,0.000001995262315,0.00001,0.00001,0.000005195059619,0.001767178897
263,0.000007943282347,0.000007943282347,0.000006309573445,0.000006309573445,0.00002511886432,0.00001,0.000001584893192,0.000001995262315,0.000006309573445,0.000001995262315,0.000007550956717,0.001774729853
264,0.000007943282347,0.000007943282347,0.000006309573445,0.000003981071706,0.00000316227766,0.00000316227766,0.000006309573445,0.000007943282347,0.000006309573445,0.000007943282347,0.000006100747675,0.001780830601
265,0.000007943282347,0.000006309573445,0.00000316227766,0.000003981071706,0.00000316227766,0.00000316227766,0.000007943282347,0.000006309573445,0.000006309573445,0.000007943282347,0.000005622647206,0.001786453248
266,0.000001995262315,0.000006309573445,0.000001995262315,0.00001258925412,0.00000316227766,0.000002511886432,0.000001584893192,0.000007943282347,0.000006309573445,0.000007943282347,0.000005234454762,0.001791687703
267,0.000006309573445,0.000006309573445,0.00001,0.00000316227766,0.00001584893192,0.000006309573445,0.000007943282347,0.00001,0.000001995262315,0.000006309573445,0.000007418804802,0.001799106508
268,0.000007943282347,0.00001,0.000007943282347,0.000003981071706,0.000007943282347,0.000007943282347,0.000001584893192,0.000007943282347,0.00001,0.000001995262315,0.000006727763895,0.001805834272
269,0.00001,0.000002511886432,0.00001,0.000003981071706,0.000007943282347,0.000006309573445,0.000007943282347,0.000007943282347,0.000006309573445,0.000006309573445,0.000006925152551,0.001812759424
270,0.000001258925412,0.000003981071706,0.00001,0.00001258925412,0.000007943282347,0.000006309573445,0.000001584893192,0.000001995262315,0.000007943282347,0.000006309573445,0.000005991511833,0.001818750936
271,0.000006309573445,0.000007943282347,0.000006309573445,0.000007943282347,0.000003981071706,0.000006309573445,0.000007943282347,0.000006309573445,0.000002511886432,0.000006309573445,0.00000618706724,0.001824938003
272,0.000007943282347,0.00000316227766,0.000007943282347,0.00000316227766,0.00001584893192,0.00001,0.000001258925412,0.000007943282347,0.00001,0.000007943282347,0.000007520554204,0.001832458558
273,0.000007943282347,0.00001,0.000002511886432,0.00002511886432,0.00000316227766,0.00001,0.000001258925412,0.000007943282347,0.000007943282347,0.00001,0.000008588180087,0.001841046738
274,0.000006309573445,0.000005011872336,0.000006309573445,0.00001258925412,0.00000316227766,0.000006309573445,0.000001584893192,0.000007943282347,0.00001,0.000001995262315,0.000006121556231,0.001847168294
275,0.000001995262315,0.00000316227766,0.000001,0.00001258925412,0.00000316227766,0.00001,0.000001584893192,0.000001995262315,0.000007943282347,0.000001995262315,0.000004542777192,0.001851711071
276,0.000002511886432,0.000007943282347,0.000007943282347,0.00000316227766,0.00002511886432,0.000006309573445,0.000006309573445,0.000007943282347,0.00001,0.000006309573445,0.000008355159579,0.001860066231
277,0.000001584893192,0.000006309573445,0.000006309573445,0.000003981071706,0.000002511886432,0.00001,0.000007943282347,0.00001,0.000007943282347,0.00001258925412,0.000006917281703,0.001866983512
278,0.000006309573445,0.000001995262315,0.000007943282347,0.00002511886432,0.000002511886432,0.00000316227766,0.000007943282347,0.000007943282347,0.000002511886432,0.000001584893192,0.000006702449084,0.001873685961
279,0.000001995262315,0.000007943282347,0.00001,0.00000316227766,0.0000316227766,0.000006309573445,0.000007943282347,0.000007943282347,0.000006309573445,0.000007943282347,0.000009117259285,0.001882803221
280,0.000007943282347,0.000006309573445,0.000001,0.00002511886432,0.000007943282347,0.000006309573445,0.000006309573445,0.000007943282347,0.000007943282347,0.000006309573445,0.000008313028749,0.001891116249
281,0.000001584893192,0.000001995262315,0.000001258925412,0.00002511886432,0.00000316227766,0.00001,0.000006309573445,0.000002511886432,0.000007943282347,0.000001995262315,0.000006188022744,0.001897304272
282,0.000006309573445,0.000006309573445,0.00001,0.00001258925412,0.00001995262315,0.00000316227766,0.000007943282347,0.00001,0.000007943282347,0.000007943282347,0.000009215314886,0.001906519587
283,0.000001584893192,0.000001995262315,0.000007943282347,0.00000316227766,0.0000316227766,0.000003981071706,0.000006309573445,0.000001995262315,0.000001995262315,0.00001,0.00000705896619,0.001913578553
284,0.000007943282347,0.000001995262315,0.000007943282347,0.000003981071706,0.000002511886432,0.000007943282347,0.000006309573445,0.000006309573445,0.000001584893192,0.00001,0.000005652210758,0.001919230764
285,0.00000316227766,0.000007943282347,0.000007943282347,0.000007943282347,0.000007943282347,0.000006309573445,0.000005011872336,0.000002511886432,0.00001,0.000001995262315,0.000006076400158,0.001925307164
286,0.000002511886432,0.000001995262315,0.000007943282347,0.000007943282347,0.000002511886432,0.000006309573445,0.000006309573445,0.00001,0.000001995262315,0.000001995262315,0.000004951527139,0.001930258691
287,0.000006309573445,0.000006309573445,0.000001584893192,0.00001995262315,0.00001584893192,0.000003981071706,0.00001,0.000007943282347,0.000006309573445,0.000007943282347,0.0000086182805,0.001938876972
288,0.000007943282347,0.000006309573445,0.000007943282347,0.00001995262315,0.0000316227766,0.00001,0.000006309573445,0.00001,0.00001,0.000007943282347,0.00001180243937,0.001950679411
289,0.000007943282347,0.000006309573445,0.000001995262315,0.00001258925412,0.000007943282347,0.00001,0.00001,0.00001,0.00000316227766,0.000001995262315,0.000007193819455,0.001957873231
290,0.000006309573445,0.000006309573445,0.000007943282347,0.000006309573445,0.000002511886432,0.000007943282347,0.000006309573445,0.000007943282347,0.000006309573445,0.000007943282347,0.000006583288305,0.001964456519
291,0.00000316227766,0.00000316227766,0.000002511886432,0.00000316227766,0.000007943282347,0.00001,0.000007943282347,0.000001995262315,0.000007943282347,0.000001995262315,0.000004981909108,0.001969438428
292,0.000006309573445,0.000006309573445,0.000002511886432,0.000006309573445,0.000002511886432,0.000006309573445,0.00001,0.000001584893192,0.000006309573445,0.00001,0.000005815653328,0.001975254081
293,0.000001995262315,0.000007943282347,0.000007943282347,0.000003981071706,0.00000316227766,0.000007943282347,0.000001584893192,0.00001,0.000006309573445,0.000006309573445,0.00000571724988,0.001980971331
294,0.00001,0.000001258925412,0.00001,0.00002511886432,0.0000316227766,0.000006309573445,0.000001584893192,0.000006309573445,0.00001,0.000001995262315,0.00001041998687,0.001991391318
295,0.000006309573445,0.000002511886432,0.00001,0.000003981071706,0.000007943282347,0.00000316227766,0.00001,0.000006309573445,0.000001258925412,0.000006309573445,0.000005778616389,0.001997169935
296,0.000007943282347,0.000007943282347,0.000007943282347,0.000007943282347,0.00000316227766,0.000005011872336,0.000006309573445,0.000002511886432,0.000007943282347,0.00001,0.000006671202161,0.002003841137
297,0.000001584893192,0.000002511886432,0.00000316227766,0.00000316227766,0.00000316227766,0.000006309573445,0.000001584893192,0.000001995262315,0.00001,0.00001,0.000004347334156,0.002008188471
